"PROJECT_ID","SUBPROJECT_ID","RESPONSE_UID","QUESTIONNAIREEVENT_ID","QUESTION_NUMBER","QUESTION_TEXT","QUESTION_SHORT","INDICATOR","MILESTONE_ID","MILESTONE_DESC","PROGRAMTYPE_ID","PROGRAM_NAME","PROGRAM_DESC","DESIGN_TEAM","DESIGNSTRATEGY_DESC","DISTRICT","DIVISION","RESPONSE","RESPONSEVALUE","RESPONSECLASS","RESPONSECLASS_DESC"
457,367,8746,813,17,"Does the project schedule include sufficient time for Quality Control (QC) and Quality Assurance (QA) reviews during all required design submittals?","QC/QA","Schedule",2,"35% (Concept Design)","1","MILCON","Military Construction","In-House","Design-Bid-Build","NAB","NAD","Yes",1,"Positive","Response Valued > 0.8"
457,367,8746,813,17,"Does the project schedule include sufficient time for Quality Control (QC) and Quality Assurance (QA) reviews during all required design submittals?","QC/QA","QA",2,"35% (Concept Design)","1","MILCON","Military Construction","In-House","Design-Bid-Build","NAB","NAD","Yes",1,"Positive","Response Valued > 0.8"
457,367,8746,813,17,"Does the project schedule include sufficient time for Quality Control (QC) and Quality Assurance (QA) reviews during all required design submittals?","QC/QA","QC",2,"35% (Concept Design)","1","MILCON","Military Construction","In-House","Design-Bid-Build","NAB","NAD","Yes",1,"Positive","Response Valued > 0.8"
457,367,8747,813,18,"Does the project schedule include sufficient time to complete engineering investigations and surveys (e.g., cultural, geotechnical, environmental, hazardous materials, etc.) in time to adequately inform the design?","ENGINEERING INVESTIGATIONS","Schedule",2,"35% (Concept Design)","1","MILCON","Military Construction","In-House","Design-Bid-Build","NAB","NAD","Yes",1,"Positive","Response Valued > 0.8"
457,367,8748,813,19,"Does the project schedule include sufficient time to complete permitting process(es)?","PERMITTING","Schedule",2,"35% (Concept Design)","1","MILCON","Military Construction","In-House","Design-Bid-Build","NAB","NAD","Yes",1,"Positive","Response Valued > 0.8"
457,367,8749,813,20,"Is the current design team schedule in alignment with the project schedule in the Project Management Plan (PMP)?","PROJECT SCHEDULE","Schedule",2,"35% (Concept Design)","1","MILCON","Military Construction","In-House","Design-Bid-Build","NAB","NAD","Yes",1,"Positive","Response Valued > 0.8"
457,367,8750,813,21,"Does the project have a current, approved project-specific Quality Management Plan (QMP)/Review Plan (RP)?","APPROVED QMP/RP","QA",2,"35% (Concept Design)","1","MILCON","Military Construction","In-House","Design-Bid-Build","NAB","NAD","Yes",1,"Positive","Response Valued > 0.8"
457,367,8750,813,21,"Does the project have a current, approved project-specific Quality Management Plan (QMP)/Review Plan (RP)?","APPROVED QMP/RP","QC",2,"35% (Concept Design)","1","MILCON","Military Construction","In-House","Design-Bid-Build","NAB","NAD","Yes",1,"Positive","Response Valued > 0.8"
457,367,8759,813,33,"Is the design maturity sufficient to generate the required Class of estimate for this milestone? (Class 3 at 35%, Class 2 at 65%, and Class 1 at 95%/100%)","CLASS OF ESTIMATE","Cost",2,"35% (Concept Design)","1","MILCON","Military Construction","In-House","Design-Bid-Build","NAB","NAD","Yes",1,"Positive","Response Valued > 0.8"
457,367,8760,813,34,"Does the project have a current risk register?","RISK REGISTER","QA",2,"35% (Concept Design)","1","MILCON","Military Construction","In-House","Design-Bid-Build","NAB","NAD","Yes",1,"Positive","Response Valued > 0.8"
457,367,8762,813,37,"Has there been turnover on your design or review team that may affect the team's ability to develop a quality product?","TURNOVER","Team",2,"35% (Concept Design)","1","MILCON","Military Construction","In-House","Design-Bid-Build","NAB","NAD","No",1,"Positive","Response Valued > 0.8"
457,367,8763,813,38,"What is your level of confidence in the quality of the engineering design efforts on this project?","OVERALL CONFIDENCE","Confidence",2,"35% (Concept Design)","1","MILCON","Military Construction","In-House","Design-Bid-Build","NAB","NAD","High",1,"Positive","Response Valued > 0.8"
188,126,8791,834,13,"Have lessons learned been evaluated and incorporated into the design?","LESSONS LEARNED","Scope",3,"65% (Intermediate Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAU","NAD","Yes",1,"Positive","Response Valued > 0.8"
188,126,8787,834,12,"At the current time, can the project be implemented without deviations from mandatory design criteria or receiving an approved waiver from HQUSACE?","DESIGN DEVIATIONS","Schedule",3,"65% (Intermediate Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAU","NAD","Yes",1,"Positive","Response Valued > 0.8"
188,126,8787,834,12,"At the current time, can the project be implemented without deviations from mandatory design criteria or receiving an approved waiver from HQUSACE?","DESIGN DEVIATIONS","Cost",3,"65% (Intermediate Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAU","NAD","Yes",1,"Positive","Response Valued > 0.8"
188,126,8787,834,12,"At the current time, can the project be implemented without deviations from mandatory design criteria or receiving an approved waiver from HQUSACE?","DESIGN DEVIATIONS","Scope",3,"65% (Intermediate Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAU","NAD","Yes",1,"Positive","Response Valued > 0.8"
188,126,8792,834,15,"Does the project schedule include all standard practice design milestones?","SCHEDULED DESIGN MILESTONES","Schedule",3,"65% (Intermediate Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAU","NAD","Yes",1,"Positive","Response Valued > 0.8"
188,126,8793,834,16,"Does the project schedule include sufficient design time to accomplish all  design related milestones?","SUFFICIENT MILESTONE TIME","Schedule",3,"65% (Intermediate Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAU","NAD","Yes",1,"Positive","Response Valued > 0.8"
188,126,8794,834,17,"Does the project schedule include sufficient time for Quality Control (QC) and Quality Assurance (QA) reviews during all required design submittals?","QC/QA","Schedule",3,"65% (Intermediate Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAU","NAD","Yes",1,"Positive","Response Valued > 0.8"
188,126,8794,834,17,"Does the project schedule include sufficient time for Quality Control (QC) and Quality Assurance (QA) reviews during all required design submittals?","QC/QA","QA",3,"65% (Intermediate Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAU","NAD","Yes",1,"Positive","Response Valued > 0.8"
188,126,8794,834,17,"Does the project schedule include sufficient time for Quality Control (QC) and Quality Assurance (QA) reviews during all required design submittals?","QC/QA","QC",3,"65% (Intermediate Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAU","NAD","Yes",1,"Positive","Response Valued > 0.8"
188,126,8795,834,18,"Does the project schedule include sufficient time to complete engineering investigations and surveys (e.g., cultural, geotechnical, environmental, hazardous materials, etc.) in time to adequately inform the design?","ENGINEERING INVESTIGATIONS","Schedule",3,"65% (Intermediate Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAU","NAD","Yes",1,"Positive","Response Valued > 0.8"
188,126,8796,834,19,"Does the project schedule include sufficient time to complete permitting process(es)?","PERMITTING","Schedule",3,"65% (Intermediate Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAU","NAD","Yes",1,"Positive","Response Valued > 0.8"
188,126,8797,834,20,"Is the current design team schedule in alignment with the project schedule in the Project Management Plan (PMP)?","PROJECT SCHEDULE","Schedule",3,"65% (Intermediate Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAU","NAD","Yes",1,"Positive","Response Valued > 0.8"
188,126,8798,834,21,"Does the project have a current, approved project-specific Quality Management Plan (QMP)/Review Plan (RP)?","APPROVED QMP/RP","QA",3,"65% (Intermediate Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAU","NAD","Yes",1,"Positive","Response Valued > 0.8"
188,126,8798,834,21,"Does the project have a current, approved project-specific Quality Management Plan (QMP)/Review Plan (RP)?","APPROVED QMP/RP","QC",3,"65% (Intermediate Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAU","NAD","Yes",1,"Positive","Response Valued > 0.8"
188,126,8799,834,22,"Did District Quality Control (DQC) occur prior, and not concurrent with, to the Independent Technical Review (ITR)/Agency Technical Review (ATR)/Biddability, Constructability, Operability, Environmental and Sustainability (BCOES) Review?","QUALITY REVIEW SEQUENCING","QC",3,"65% (Intermediate Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAU","NAD","Yes",1,"Positive","Response Valued > 0.8"
188,126,8800,834,23,"Was the Quality Management Plan (QMP)/Review Plan (RP) followed for this review milestone?","QMP/RP IMPLEMENTATION","QA",3,"65% (Intermediate Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAU","NAD","Yes",1,"Positive","Response Valued > 0.8"
188,126,8800,834,23,"Was the Quality Management Plan (QMP)/Review Plan (RP) followed for this review milestone?","QMP/RP IMPLEMENTATION","QC",3,"65% (Intermediate Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAU","NAD","Yes",1,"Positive","Response Valued > 0.8"
188,126,8801,834,24,"Have all computations gone through a rigorous Quality Control (QC) process (e.g., a ""red dot"" review)? (Note: For A-E work, it is incumbent upon the Technical Lead (TL) to ensure the A-E has performed this level of review.)","RIGOROUS COMPUTATION REVIEW","QC",3,"65% (Intermediate Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAU","NAD","Yes",1,"Positive","Response Valued > 0.8"
188,126,8802,834,25,"Have all critical graphics/plans gone through a rigorous QC process (e.g., a ""red dot"" review)? (Note: For A-E work, it is incumbent upon the Technical Lead (TL) to ensure the A-E has performed this level of review.)","RIGOROUS PLAN REVIEW","QC",3,"65% (Intermediate Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAU","NAD","Yes",1,"Positive","Response Valued > 0.8"
188,126,8803,834,26,"Have all specifications gone through a rigorous QC process? (Note: For A-E work, it is incumbent upon the Technical Lead (TL) to ensure the A-E has performed this level of review.)","RIGOROUS SPECIFICATIONS REVIEW","QC",3,"65% (Intermediate Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAU","NAD","Yes",1,"Positive","Response Valued > 0.8"
188,126,8804,834,27,"Have all models gone through a rigorous QC process? (e.g., a ""red dot"" review, clash detection, etc.)? (Note: For A-E work, it is incumbent upon the Technical Lead (TL) to ensure the A-E has performed this level of review.)","RIGOROUS MODEL REVIEW","QC",3,"65% (Intermediate Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAU","NAD","Yes",1,"Positive","Response Valued > 0.8"
188,126,8805,834,28,"Has a Biddability, Constructability, Operability, Environmental, and Sustainability (BCOES) review been performed in compliance with the ER?","BCOES","QC",3,"65% (Intermediate Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAU","NAD","Yes",1,"Positive","Response Valued > 0.8"
188,126,8806,834,30,"Has the Quality Management Plan (QMP)/Review Plan (RP) been updated to respond to significant project changes?","QMP/RP UPDATE","QA",3,"65% (Intermediate Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAU","NAD","Yes",1,"Positive","Response Valued > 0.8"
188,126,8806,834,30,"Has the Quality Management Plan (QMP)/Review Plan (RP) been updated to respond to significant project changes?","QMP/RP UPDATE","QC",3,"65% (Intermediate Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAU","NAD","Yes",1,"Positive","Response Valued > 0.8"
188,126,8807,834,31,"Does the design adequately accomplish the project scope, intent, and functional and technical objectives as defined in the current Project Management Plan (PMP)?","PROJECT SCOPE ACCOMPLISHED","Scope",3,"65% (Intermediate Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAU","NAD","Yes",1,"Positive","Response Valued > 0.8"
188,126,8808,834,32,"Did the deliverable meet established design milestone expectations?","DESIGN MILESTONE EXPECTATIONS","QA",3,"65% (Intermediate Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAU","NAD","Yes",1,"Positive","Response Valued > 0.8"
188,126,8809,834,33,"Is the design maturity sufficient to generate the required Class of estimate for this milestone? (Class 3 at 35%, Class 2 at 65%, and Class 1 at 95%/100%)","CLASS OF ESTIMATE","Cost",3,"65% (Intermediate Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAU","NAD","Yes",1,"Positive","Response Valued > 0.8"
188,126,8810,834,34,"Does the project have a current risk register?","RISK REGISTER","QA",3,"65% (Intermediate Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAU","NAD","Yes",1,"Positive","Response Valued > 0.8"
188,126,8811,834,37,"Has there been turnover on your design or review team that may affect the team's ability to develop a quality product?","TURNOVER","Team",3,"65% (Intermediate Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAU","NAD","Yes",0,"Negative","Response Valued < 0.50"
188,126,8812,834,38,"What is your level of confidence in the quality of the engineering design efforts on this project?","OVERALL CONFIDENCE","Confidence",3,"65% (Intermediate Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAU","NAD","High",1,"Positive","Response Valued > 0.8"
