"PROJECT_ID","PROJECT_NAME","SUBPROJECT_ID","SUBPROJECT_NAME","RESPONSE_UID","QUESTIONNAIREEVENT_ID","QUESTION_NUMBER","QUESTION_TEXT","INDICATOR","MILESTONE_ID","MILESTONE_DESC","PROGRAMTYPE_ID","PROGRAM_NAME","PROGRAM_DESC","DESIGN_TEAM","DESIGNSTRATEGY_DESC","DISTRICT","DIVISION","RESPONSE","RESPONSEVALUE","RESPONSECLASS","RESPONSECLASS_DESC"
531,"CY26 ROKFC IN-KIND, A23R604, APS4 Humidity Controlled Warehouse",423,"Design Phase",6799,565,19,"Does the project schedule include sufficient time to complete permitting process(es)?","Schedule",4,"95% (Final Design)","1","MILCON","Military Construction","In-House","Design-Bid-Build","POF","POD","Yes",1,"Positive","Response Valued > 0.8"
531,"CY26 ROKFC IN-KIND, A23R604, APS4 Humidity Controlled Warehouse",423,"Design Phase",6800,565,20,"Is the current design team schedule in alignment with the project schedule in the Project Management Plan (PMP)?","Schedule",4,"95% (Final Design)","1","MILCON","Military Construction","In-House","Design-Bid-Build","POF","POD","Yes",1,"Positive","Response Valued > 0.8"
531,"CY26 ROKFC IN-KIND, A23R604, APS4 Humidity Controlled Warehouse",423,"Design Phase",6803,565,23,"Was the Quality Management Plan (QMP)/Review Plan (RP) followed for this review milestone?","QA",4,"95% (Final Design)","1","MILCON","Military Construction","In-House","Design-Bid-Build","POF","POD","Yes",1,"Positive","Response Valued > 0.8"
531,"CY26 ROKFC IN-KIND, A23R604, APS4 Humidity Controlled Warehouse",423,"Design Phase",6803,565,23,"Was the Quality Management Plan (QMP)/Review Plan (RP) followed for this review milestone?","QC",4,"95% (Final Design)","1","MILCON","Military Construction","In-House","Design-Bid-Build","POF","POD","Yes",1,"Positive","Response Valued > 0.8"
531,"CY26 ROKFC IN-KIND, A23R604, APS4 Humidity Controlled Warehouse",423,"Design Phase",6805,565,25,"Have all critical graphics/plans gone through a rigorous QC process (e.g., a ""red dot"" review)? (Note: For A-E work, it is incumbent upon the Technical Lead (TL) to ensure the A-E has performed this level of review.)","QC",4,"95% (Final Design)","1","MILCON","Military Construction","In-House","Design-Bid-Build","POF","POD","Yes",1,"Positive","Response Valued > 0.8"
531,"CY26 ROKFC IN-KIND, A23R604, APS4 Humidity Controlled Warehouse",423,"Design Phase",6811,565,32,"Did the deliverable meet established design milestone expectations?","QA",4,"95% (Final Design)","1","MILCON","Military Construction","In-House","Design-Bid-Build","POF","POD","Yes",1,"Positive","Response Valued > 0.8"
531,"CY26 ROKFC IN-KIND, A23R604, APS4 Humidity Controlled Warehouse",423,"Design Phase",6812,565,33,"Is the design maturity sufficient to generate the required Class of estimate for this milestone? (Class 3 at 35%, Class 2 at 65%, and Class 1 at 95%/100%)","Cost",4,"95% (Final Design)","1","MILCON","Military Construction","In-House","Design-Bid-Build","POF","POD","Yes",1,"Positive","Response Valued > 0.8"
531,"CY26 ROKFC IN-KIND, A23R604, APS4 Humidity Controlled Warehouse",423,"Design Phase",6815,565,38,"What is your level of confidence in the quality of the engineering design efforts on this project?","Confidence",4,"95% (Final Design)","1","MILCON","Military Construction","In-House","Design-Bid-Build","POF","POD","Somewhat High",0.75,"Marginal","Response Valued greater than or equal to 0.50 and < 0.80"
533,"USDA National Grape Improvement Center",425,"USDA National Grape Improvement Center",6914,567,5,"Are senior staff mentors assigned to all design team members with less than two years of professional design experience?","Team",5,"100% (Corrected Final Design)","1","IIS","International and Interagency Services","AE","Design-Bid-Build","LRB","LRD","Yes",1,"Positive","Response Valued > 0.8"
336,"Upper Ohio Navigation Project",428,"Montgomery New Lock Chamber",6942,569,2,"Does the design team have all the necessary members (i.e., technical disciplines) assigned given the project scope?","Team",5,"100% (Corrected Final Design)","2","CW","Civil Works","In-House","Design-Bid-Build","LRP","LRD","Yes",1,"Positive","Response Valued > 0.8"
546,"Lower Missouri Jefferson City L-142",434,"Lower Missouri Jefferson City L-142",7051,573,15,"Does the project schedule include all standard practice design milestones?","Schedule",1,"15% (Project Initiation)","1","MILOTHER","Other","In-House","Design-Bid-Build","NWK","NWD","Yes",1,"Positive","Response Valued > 0.8"
546,"Lower Missouri Jefferson City L-142",434,"Lower Missouri Jefferson City L-142",7052,573,16,"Does the project schedule include sufficient design time to accomplish all  design related milestones?","Schedule",1,"15% (Project Initiation)","1","MILOTHER","Other","In-House","Design-Bid-Build","NWK","NWD","Yes",1,"Positive","Response Valued > 0.8"
546,"Lower Missouri Jefferson City L-142",434,"Lower Missouri Jefferson City L-142",7053,573,17,"Does the project schedule include sufficient time for Quality Control (QC) and Quality Assurance (QA) reviews during all required design submittals?","Schedule",1,"15% (Project Initiation)","1","MILOTHER","Other","In-House","Design-Bid-Build","NWK","NWD","Yes",1,"Positive","Response Valued > 0.8"
546,"Lower Missouri Jefferson City L-142",434,"Lower Missouri Jefferson City L-142",7053,573,17,"Does the project schedule include sufficient time for Quality Control (QC) and Quality Assurance (QA) reviews during all required design submittals?","QA",1,"15% (Project Initiation)","1","MILOTHER","Other","In-House","Design-Bid-Build","NWK","NWD","Yes",1,"Positive","Response Valued > 0.8"
546,"Lower Missouri Jefferson City L-142",434,"Lower Missouri Jefferson City L-142",7053,573,17,"Does the project schedule include sufficient time for Quality Control (QC) and Quality Assurance (QA) reviews during all required design submittals?","QC",1,"15% (Project Initiation)","1","MILOTHER","Other","In-House","Design-Bid-Build","NWK","NWD","Yes",1,"Positive","Response Valued > 0.8"
546,"Lower Missouri Jefferson City L-142",434,"Lower Missouri Jefferson City L-142",7054,573,20,"Is the current design team schedule in alignment with the project schedule in the Project Management Plan (PMP)?","Schedule",1,"15% (Project Initiation)","1","MILOTHER","Other","In-House","Design-Bid-Build","NWK","NWD","Yes",1,"Positive","Response Valued > 0.8"
546,"Lower Missouri Jefferson City L-142",434,"Lower Missouri Jefferson City L-142",7055,573,34,"Does the project have a current risk register?","QA",1,"15% (Project Initiation)","1","MILOTHER","Other","In-House","Design-Bid-Build","NWK","NWD","Yes",1,"Positive","Response Valued > 0.8"
546,"Lower Missouri Jefferson City L-142",434,"Lower Missouri Jefferson City L-142",7056,573,5,"Are senior staff mentors assigned to all design team members with less than two years of professional design experience?","Team",1,"15% (Project Initiation)","1","MILOTHER","Other","In-House","Design-Bid-Build","NWK","NWD","Yes",1,"Positive","Response Valued > 0.8"
546,"Lower Missouri Jefferson City L-142",434,"Lower Missouri Jefferson City L-142",7057,573,7,"Have the relevant Mandatory Centers of Expertise (MCX), Technical Centers of Expertise (TCX), and/or Centers of Standardization (COS) been identified and engaged on the project?","Team",1,"15% (Project Initiation)","1","MILOTHER","Other","In-House","Design-Bid-Build","NWK","NWD","Yes",1,"Positive","Response Valued > 0.8"
546,"Lower Missouri Jefferson City L-142",434,"Lower Missouri Jefferson City L-142",7060,573,19,"Does the project schedule include sufficient time to complete permitting process(es)?","Schedule",1,"15% (Project Initiation)","1","MILOTHER","Other","In-House","Design-Bid-Build","NWK","NWD","Yes",1,"Positive","Response Valued > 0.8"
546,"Lower Missouri Jefferson City L-142",434,"Lower Missouri Jefferson City L-142",7061,573,38,"What is your level of confidence in the quality of the engineering design efforts on this project?","Confidence",1,"15% (Project Initiation)","1","MILOTHER","Other","In-House","Design-Bid-Build","NWK","NWD","Moderate",0.5,"Marginal","Response Valued greater than or equal to 0.50 and < 0.80"
546,"Lower Missouri Jefferson City L-142",434,"Lower Missouri Jefferson City L-142",7062,573,18,"Does the project schedule include sufficient time to complete engineering investigations and surveys (e.g., cultural, geotechnical, environmental, hazardous materials, etc.) in time to adequately inform the design?","Schedule",1,"15% (Project Initiation)","1","MILOTHER","Other","In-House","Design-Bid-Build","NWK","NWD","Yes",1,"Positive","Response Valued > 0.8"
545,"Little Blue River Flood Risk Management Study",433,"LBR Feasibility",7132,572,34,"Does the project have a current risk register?","QA",1,"15% (Project Initiation)","1","MILOTHER","Other","In-House","Design-Build","NWK","NWD","Yes",1,"Positive","Response Valued > 0.8"
545,"Little Blue River Flood Risk Management Study",433,"LBR Feasibility",7134,572,36,"Did the Geographic District validate and/or develop the Programmed Amount (PA)?","Cost",1,"15% (Project Initiation)","1","MILOTHER","Other","In-House","Design-Build","NWK","NWD","No",0,"Negative","Response Valued < 0.50"
552,"Ebbing F-35: Special Access Program Facility (SAPF)",439,"Ebbing F-35: Special Access Program Facility (SAPF) - Design",7188,578,32,"Did the deliverable meet established design milestone expectations?","QA",5,"100% (Corrected Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SWF","SWD","Yes",1,"Positive","Response Valued > 0.8"
552,"Ebbing F-35: Special Access Program Facility (SAPF)",439,"Ebbing F-35: Special Access Program Facility (SAPF) - Design",7186,578,30,"Has the Quality Management Plan (QMP)/Review Plan (RP) been updated to respond to significant project changes?","QA",5,"100% (Corrected Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SWF","SWD","No",0,"Negative","Response Valued < 0.50"
552,"Ebbing F-35: Special Access Program Facility (SAPF)",439,"Ebbing F-35: Special Access Program Facility (SAPF) - Design",7186,578,30,"Has the Quality Management Plan (QMP)/Review Plan (RP) been updated to respond to significant project changes?","QC",5,"100% (Corrected Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SWF","SWD","No",0,"Negative","Response Valued < 0.50"
552,"Ebbing F-35: Special Access Program Facility (SAPF)",439,"Ebbing F-35: Special Access Program Facility (SAPF) - Design",7187,578,31,"Does the design adequately accomplish the project scope, intent, and functional and technical objectives as defined in the current Project Management Plan (PMP)?","Scope",5,"100% (Corrected Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SWF","SWD","Yes",1,"Positive","Response Valued > 0.8"
552,"Ebbing F-35: Special Access Program Facility (SAPF)",439,"Ebbing F-35: Special Access Program Facility (SAPF) - Design",7189,578,33,"Is the design maturity sufficient to generate the required Class of estimate for this milestone? (Class 3 at 35%, Class 2 at 65%, and Class 1 at 95%/100%)","Cost",5,"100% (Corrected Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SWF","SWD","Yes",1,"Positive","Response Valued > 0.8"
552,"Ebbing F-35: Special Access Program Facility (SAPF)",439,"Ebbing F-35: Special Access Program Facility (SAPF) - Design",7190,578,34,"Does the project have a current risk register?","QA",5,"100% (Corrected Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SWF","SWD","Yes",1,"Positive","Response Valued > 0.8"
552,"Ebbing F-35: Special Access Program Facility (SAPF)",439,"Ebbing F-35: Special Access Program Facility (SAPF) - Design",7191,578,37,"Has there been turnover on your design or review team that may affect the team's ability to develop a quality product?","Team",5,"100% (Corrected Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SWF","SWD","No",1,"Positive","Response Valued > 0.8"
552,"Ebbing F-35: Special Access Program Facility (SAPF)",439,"Ebbing F-35: Special Access Program Facility (SAPF) - Design",7192,578,38,"What is your level of confidence in the quality of the engineering design efforts on this project?","Confidence",5,"100% (Corrected Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SWF","SWD","High",1,"Positive","Response Valued > 0.8"
336,"Upper Ohio Navigation Project",428,"Montgomery New Lock Chamber",7193,569,7,"Have the relevant Mandatory Centers of Expertise (MCX), Technical Centers of Expertise (TCX), and/or Centers of Standardization (COS) been identified and engaged on the project?","Team",5,"100% (Corrected Final Design)","2","CW","Civil Works","In-House","Design-Bid-Build","LRP","LRD","Yes",1,"Positive","Response Valued > 0.8"
336,"Upper Ohio Navigation Project",428,"Montgomery New Lock Chamber",7198,569,38,"What is your level of confidence in the quality of the engineering design efforts on this project?","Confidence",5,"100% (Corrected Final Design)","2","CW","Civil Works","In-House","Design-Bid-Build","LRP","LRD","High",1,"Positive","Response Valued > 0.8"
208,"FY23 EDI MCA 093791 Grafenwoehr DE ORTC Ph 1.1B",142,"Organizational Parking",7265,582,5,"Are senior staff mentors assigned to all design team members with less than two years of professional design experience?","Team",4,"95% (Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAU","NAD","Yes",1,"Positive","Response Valued > 0.8"
208,"FY23 EDI MCA 093791 Grafenwoehr DE ORTC Ph 1.1B",142,"Organizational Parking",7266,582,6,"Do the design and review team members have capacity to actively support  the project?","Team",4,"95% (Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAU","NAD","Yes",1,"Positive","Response Valued > 0.8"
208,"FY23 EDI MCA 093791 Grafenwoehr DE ORTC Ph 1.1B",142,"Organizational Parking",7267,582,7,"Have the relevant Mandatory Centers of Expertise (MCX), Technical Centers of Expertise (TCX), and/or Centers of Standardization (COS) been identified and engaged on the project?","Team",4,"95% (Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAU","NAD","Yes",1,"Positive","Response Valued > 0.8"
208,"FY23 EDI MCA 093791 Grafenwoehr DE ORTC Ph 1.1B",142,"Organizational Parking",7269,582,12,"At the current time, can the project be implemented without deviations from mandatory design criteria or receiving an approved waiver from HQUSACE?","Schedule",4,"95% (Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAU","NAD","Yes",1,"Positive","Response Valued > 0.8"
